<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="61C6B6E2-1F7C-4ED8-B11E-DB2948741E5E" ИмяТаблицыХранения="_Reference6" ИмяТаблицы="Справочник.Банки" Метаданные="Справочник.Банки" Назначение="Основная" КоличествоСтрок="17419" Резерв="9200" Данные="5472" Индексы="2656" НеИспользуется="1072"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="4E05D823-0DBE-4B15-BB3B-9A866D5B4FED" ИмяТаблицыХранения="_Reference101" ИмяТаблицы="Справочник.ОбработкиОбслуживанияТО" Метаданные="Справочник.ОбработкиОбслуживанияТО" Назначение="Основная" КоличествоСтрок="18" Резерв="432" Данные="312" Индексы="88" НеИспользуется="32"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="013A7285-1C1A-458A-AFA7-20D6E47D1563" ИмяТаблицыХранения="_Reference158" ИмяТаблицы="Справочник.СпособыРаспределенияЗатратНаВыпуск" Метаданные="Справочник.СпособыРаспределенияЗатратНаВыпуск" Назначение="Основная" КоличествоСтрок="18" Резерв="384" Данные="296" Индексы="40" НеИспользуется="48"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="83E3283D-EE3B-4C30-AB60-54DEDE635D32" ИмяТаблицыХранения="_Reference62" ИмяТаблицы="Справочник.ИсточникиДанныхДляРасчетовБюджетирования" Метаданные="Справочник.ИсточникиДанныхДляРасчетовБюджетирования" Назначение="Основная" КоличествоСтрок="92" Резерв="368" Данные="288" Индексы="80" НеИспользуется="0"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="1026B308-1FF7-4DA3-8908-DADDE1C2E29B" ИмяТаблицыХранения="_AccumRgT17159" ИмяТаблицы="" Метаданные="РегистрНакопления.ПартииТоваровНаСкладахБухгалтерскийУчет" Назначение="Итоги" КоличествоСтрок="9348" Резерв="720" Данные="280" Индексы="232" НеИспользуется="208"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="959FD15B-3740-48CE-9E8A-9738E8D1BFB5" ИмяТаблицыХранения="_InfoRg14495" ИмяТаблицы="РегистрСведений.РасчетыПоПриобретениюОрганизации" Метаданные="РегистрСведений.РасчетыПоПриобретениюОрганизации" Назначение="Основная" КоличествоСтрок="659" Резерв="464" Данные="248" Индексы="128" НеИспользуется="88"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="F1C7A6EF-B667-4AE2-84FF-CB209A748709" ИмяТаблицыХранения="_AccumRgT17811" ИмяТаблицы="" Метаданные="РегистрНакопления.ТоварыОрганизаций" Назначение="Итоги" КоличествоСтрок="11377" Резерв="656" Данные="232" Индексы="232" НеИспользуется="192"/>
<row Владелец="D6B6CBE3-9237-4CF6-85D8-1018FE8543CF" Гуид="B350605A-F91B-4370-882B-7DBA375F02A5" ИмяТаблицыХранения="_Document348_VT7025" ИмяТаблицы="Документ.ОтражениеЗарплатыВРеглУчете.ОтражениеВУчете" Метаданные="Документ.ОтражениеЗарплатыВРеглУчете.ТабличнаяЧасть.ОтражениеВУчете" Назначение="ТабличнаяЧасть" КоличествоСтрок="4743" Резерв="272" Данные="232" Индексы="16" НеИспользуется="24"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="7DA6A699-22C3-48E3-8960-59C02A18E1CB" ИмяТаблицыХранения="_InfoRg20568" ИмяТаблицы="РегистрСведений.ВнешниеКомпоненты" Метаданные="РегистрСведений.ВнешниеКомпоненты" Назначение="Основная" КоличествоСтрок="1" Резерв="296" Данные="192" Индексы="24" НеИспользуется="80"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="D9E4489F-99CE-4773-9F9C-D863F88FA6DF" ИмяТаблицыХранения="_AccumRgT16878" ИмяТаблицы="" Метаданные="РегистрНакопления.НДФЛРасчетыСБюджетом" Назначение="Итоги" КоличествоСтрок="12603" Резерв="528" Данные="192" Индексы="168" НеИспользуется="168"/>
<row Владелец="A279DDF7-F64D-4AF0-80E9-20D952E7722E" Гуид="7F64287D-E7D6-4A0C-AC97-434081FC0ACE" ИмяТаблицыХранения="_Document320_VT6220" ИмяТаблицы="Документ.НачислениеЗарплатыРаботникамОрганизаций.Начисления" Метаданные="Документ.НачислениеЗарплатыРаботникамОрганизаций.ТабличнаяЧасть.Начисления" Назначение="ТабличнаяЧасть" КоличествоСтрок="4090" Резерв="264" Данные="176" Индексы="72" НеИспользуется="16"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="C2B8923D-4FD0-4B24-A482-CDEAFE1A8123" ИмяТаблицыХранения="_InfoRg14948" ИмяТаблицы="РегистрСведений.СписанныеТовары" Метаданные="РегистрСведений.СписанныеТовары" Назначение="Основная" КоличествоСтрок="968" Резерв="344" Данные="168" Индексы="152" НеИспользуется="24"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="36B9B9F2-8B72-4593-915E-2FAB26EC4073" ИмяТаблицыХранения="_AccumRgT15657" ИмяТаблицы="" Метаданные="РегистрНакопления.ВзаиморасчетыСРаботникамиОрганизаций" Назначение="Итоги" КоличествоСтрок="11714" Резерв="464" Данные="160" Индексы="160" НеИспользуется="144"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="96A63CD2-3C22-420C-9449-6BE3CF9A026F" ИмяТаблицыХранения="_AccumRg17190" ИмяТаблицы="РегистрНакопления.ПартииТоваровНаСкладахНалоговыйУчет" Метаданные="РегистрНакопления.ПартииТоваровНаСкладахНалоговыйУчет" Назначение="Основная" КоличествоСтрок="2445" Резерв="368" Данные="160" Индексы="176" НеИспользуется="32"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="1AF1A582-24B1-42B6-A2F4-EC45BE6E16A8" ИмяТаблицыХранения="_Reference141" ИмяТаблицы="Справочник.РегламентированныеОтчеты" Метаданные="Справочник.РегламентированныеОтчеты" Назначение="Основная" КоличествоСтрок="139" Резерв="312" Данные="160" Индексы="144" НеИспользуется="8"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="3348B238-1399-4EEF-BD73-48C91D0634F0" ИмяТаблицыХранения="_Reference190" ИмяТаблицы="Справочник.ФизическиеЛица" Метаданные="Справочник.ФизическиеЛица" Назначение="Основная" КоличествоСтрок="686" Резерв="480" Данные="160" Индексы="208" НеИспользуется="112"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="908B278E-81F9-4EA6-BC42-0EE88F3397FB" ИмяТаблицыХранения="_Reference95" ИмяТаблицы="Справочник.Номенклатура" Метаданные="Справочник.Номенклатура" Назначение="Основная" КоличествоСтрок="272" Резерв="464" Данные="144" Индексы="272" НеИспользуется="48"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="1026B308-1FF7-4DA3-8908-DADDE1C2E29B" ИмяТаблицыХранения="_AccumRg17132" ИмяТаблицы="РегистрНакопления.ПартииТоваровНаСкладахБухгалтерскийУчет" Метаданные="РегистрНакопления.ПартииТоваровНаСкладахБухгалтерскийУчет" Назначение="Основная" КоличествоСтрок="2441" Резерв="368" Данные="144" Индексы="176" НеИспользуется="48"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="37AFA020-FB26-4857-88C5-3FE3B976ADFD" ИмяТаблицыХранения="_InfoRg13934" ИмяТаблицы="РегистрСведений.ОбъектыДоступаДокументов" Метаданные="РегистрСведений.ОбъектыДоступаДокументов" Назначение="Основная" КоличествоСтрок="4007" Резерв="416" Данные="144" Индексы="200" НеИспользуется="72"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="8D91F1AB-1652-49A5-99D2-4D71B7CE7AFB" ИмяТаблицыХранения="_Reference56" ИмяТаблицы="Справочник.ЕдиныеНормыАмортизационныхОтчисленийОсновныхФондов" Метаданные="Справочник.ЕдиныеНормыАмортизационныхОтчисленийОсновныхФондов" Назначение="Основная" КоличествоСтрок="1446" Резерв="560" Данные="136" Индексы="360" НеИспользуется="64"/>
<row Владелец="B93A9F66-B4DB-4975-B428-64455115D20A" Гуид="D0070BF2-1D39-4826-A768-32B5ED6C26FF" ИмяТаблицыХранения="_Document343_VT6936" ИмяТаблицы="Документ.Опрос.Вопросы" Метаданные="Документ.Опрос.ТабличнаяЧасть.Вопросы" Назначение="ТабличнаяЧасть" КоличествоСтрок="736" Резерв="224" Данные="128" Индексы="16" НеИспользуется="80"/>
<row Владелец="D6B6CBE3-9237-4CF6-85D8-1018FE8543CF" Гуид="59C6FD33-7788-4C20-9398-4E91EFCE59B4" ИмяТаблицыХранения="_Document348_VT7047" ИмяТаблицы="Документ.ОтражениеЗарплатыВРеглУчете.ОсновныеНачисления" Метаданные="Документ.ОтражениеЗарплатыВРеглУчете.ТабличнаяЧасть.ОсновныеНачисления" Назначение="ТабличнаяЧасть" КоличествоСтрок="1893" Резерв="184" Данные="128" Индексы="56" НеИспользуется="0"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="33CDAFB0-DF45-4C46-B184-13C3B90D7E0F" ИмяТаблицыХранения="_AccumRgT17733" ИмяТаблицы="" Метаданные="РегистрНакопления.ТоварыВРознице" Назначение="Итоги" КоличествоСтрок="5556" Резерв="400" Данные="128" Индексы="112" НеИспользуется="160"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="5F9D743F-712C-4202-82B0-86D85CF5FA0C" ИмяТаблицыХранения="_AccumRg17109" ИмяТаблицы="РегистрНакопления.ПартииТоваровНаСкладах" Метаданные="РегистрНакопления.ПартииТоваровНаСкладах" Назначение="Основная" КоличествоСтрок="2444" Резерв="304" Данные="112" Индексы="176" НеИспользуется="16"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="3D101F11-95E0-427F-BC05-B81DE7706BD0" ИмяТаблицыХранения="_AccumRg16620" ИмяТаблицы="РегистрНакопления.НДСПартииТоваров" Метаданные="РегистрНакопления.НДСПартииТоваров" Назначение="Основная" КоличествоСтрок="2543" Резерв="464" Данные="112" Индексы="336" НеИспользуется="16"/>
<row Владелец="5458410C-EDF6-40CE-A42A-71125E7C77D0" Гуид="B6C8FA8B-24E3-4D0A-ACC2-873B49AA0121" ИмяТаблицыХранения="_Document409_VT9946" ИмяТаблицы="Документ.ПриемНаРаботуВОрганизацию.РаботникиОрганизации" Метаданные="Документ.ПриемНаРаботуВОрганизацию.ТабличнаяЧасть.РаботникиОрганизации" Назначение="ТабличнаяЧасть" КоличествоСтрок="557" Резерв="168" Данные="112" Индексы="48" НеИспользуется="8"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="CDF5A1E8-1AC1-4F94-8747-A9D9B17E2A6D" ИмяТаблицыХранения="_Reference195" ИмяТаблицы="Справочник.ХранилищеДополнительнойИнформации" Метаданные="Справочник.ХранилищеДополнительнойИнформации" Назначение="Основная" КоличествоСтрок="9" Резерв="208" Данные="104" Индексы="56" НеИспользуется="48"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="A75BE1BE-71FA-4B06-BCB7-0AF62F2542E9" ИмяТаблицыХранения="_InfoRg13842" ИмяТаблицы="РегистрСведений.НДФЛСтандартныеВычетыФизлиц" Метаданные="РегистрСведений.НДФЛСтандартныеВычетыФизлиц" Назначение="Основная" КоличествоСтрок="606" Резерв="136" Данные="104" Индексы="32" НеИспользуется="0"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="2900A40C-7EC9-4C08-8BF5-86DFBDF90AB6" ИмяТаблицыХранения="_InfoRg14538" ИмяТаблицы="РегистрСведений.РасчетыПоРеализацииОрганизации" Метаданные="РегистрСведений.РасчетыПоРеализацииОрганизации" Назначение="Основная" КоличествоСтрок="220" Резерв="200" Данные="104" Индексы="80" НеИспользуется="16"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="C8DC7485-7467-4411-B74D-FFA85A6C8790" ИмяТаблицыХранения="_AccumRgT17798" ИмяТаблицы="" Метаданные="РегистрНакопления.ТоварыНаСкладах" Назначение="Итоги" КоличествоСтрок="4532" Резерв="400" Данные="104" Индексы="112" НеИспользуется="184"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="35BD00C1-7D40-4C7C-9388-19241C5BEEAC" ИмяТаблицыХранения="_InfoRg14580" ИмяТаблицы="РегистрСведений.РегламентированныйПроизводственныйКалендарь" Метаданные="РегистрСведений.РегламентированныйПроизводственныйКалендарь" Назначение="Основная" КоличествоСтрок="1095" Резерв="272" Данные="96" Индексы="144" НеИспользуется="32"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="FB9D2C97-D865-46E0-9771-0E8A5D4F327C" ИмяТаблицыХранения="_AccumRgT16062" ИмяТаблицы="" Метаданные="РегистрНакопления.ЗаказыПоставщикам" Назначение="Итоги" КоличествоСтрок="2238" Резерв="336" Данные="88" Индексы="88" НеИспользуется="160"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="00C809F8-F36D-4E1B-8418-3E4409844499" ИмяТаблицыХранения="_Reference34" ИмяТаблицы="Справочник.ВычетыНДФЛ" Метаданные="Справочник.ВычетыНДФЛ" Назначение="Основная" КоличествоСтрок="55" Резерв="160" Данные="88" Индексы="64" НеИспользуется="8"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="E5617A9A-7CB4-4E0C-B38F-ABB24336E1A1" ИмяТаблицыХранения="_Reference78" ИмяТаблицы="Справочник.Контрагенты" Метаданные="Справочник.Контрагенты" Назначение="Основная" КоличествоСтрок="102" Резерв="312" Данные="88" Индексы="208" НеИспользуется="16"/>
<row Владелец="A279DDF7-F64D-4AF0-80E9-20D952E7722E" Гуид="27D7AA58-6674-43F4-9CDF-48470F9DFBD3" ИмяТаблицыХранения="_Document320_VT6273" ИмяТаблицы="Документ.НачислениеЗарплатыРаботникамОрганизаций.НДФЛ" Метаданные="Документ.НачислениеЗарплатыРаботникамОрганизаций.ТабличнаяЧасть.НДФЛ" Назначение="ТабличнаяЧасть" КоличествоСтрок="2765" Резерв="192" Данные="80" Индексы="64" НеИспользуется="48"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="12C749DE-C1D6-4D95-9DB8-593695125549" ИмяТаблицыХранения="_AccumRgT16045" ИмяТаблицы="" Метаданные="РегистрНакопления.ЗаказыПокупателей" Назначение="Итоги" КоличествоСтрок="2047" Резерв="472" Данные="80" Индексы="160" НеИспользуется="232"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="13C4E2E4-554F-43CE-8259-20CE91CDA842" ИмяТаблицыХранения="_InfoRg13877" ИмяТаблицы="РегистрСведений.НоменклатураКонтрагентов" Метаданные="РегистрСведений.НоменклатураКонтрагентов" Назначение="Основная" КоличествоСтрок="374" Резерв="168" Данные="80" Индексы="64" НеИспользуется="24"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="7C135469-D93F-4CF6-A6FA-32A83DC8165C" ИмяТаблицыХранения="_InfoRg13763" ИмяТаблицы="РегистрСведений.НастройкиПользователей" Метаданные="РегистрСведений.НастройкиПользователей" Назначение="Основная" КоличествоСтрок="1554" Резерв="312" Данные="72" Индексы="128" НеИспользуется="112"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="D9E4489F-99CE-4773-9F9C-D863F88FA6DF" ИмяТаблицыХранения="_AccumRg16863" ИмяТаблицы="РегистрНакопления.НДФЛРасчетыСБюджетом" Метаданные="РегистрНакопления.НДФЛРасчетыСБюджетом" Назначение="Основная" КоличествоСтрок="2870" Резерв="344" Данные="72" Индексы="216" НеИспользуется="56"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="7AEF2A70-998D-414C-8367-4962E9259E47" ИмяТаблицыХранения="_AccumRg21025" ИмяТаблицы="РегистрНакопления.СвободныеОстатки" Метаданные="РегистрНакопления.СвободныеОстатки" Назначение="Основная" КоличествоСтрок="2489" Резерв="256" Данные="72" Индексы="128" НеИспользуется="56"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="F1C7A6EF-B667-4AE2-84FF-CB209A748709" ИмяТаблицыХранения="_AccumRg17801" ИмяТаблицы="РегистрНакопления.ТоварыОрганизаций" Метаданные="РегистрНакопления.ТоварыОрганизаций" Назначение="Основная" КоличествоСтрок="2023" Резерв="176" Данные="64" Индексы="112" НеИспользуется="0"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="FE92D935-8AD1-40D8-A533-3F99396EFF10" ИмяТаблицыХранения="_AccumRgT17720" ИмяТаблицы="" Метаданные="РегистрНакопления.ТоварыВРезервеНаСкладах" Назначение="Итоги" КоличествоСтрок="3511" Резерв="408" Данные="64" Индексы="176" НеИспользуется="168"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="3CB0EB09-96D5-4A61-BF6C-A74E300CA056" ИмяТаблицыХранения="_InfoRg14889" ИмяТаблицы="РегистрСведений.СохраненныеНастройки" Метаданные="РегистрСведений.СохраненныеНастройки" Назначение="Основная" КоличествоСтрок="11" Резерв="184" Данные="64" Индексы="40" НеИспользуется="80"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="FDFD1267-EC6B-4AD7-85D8-01577544D9FC" ИмяТаблицыХранения="_InfoRg20700" ИмяТаблицы="РегистрСведений.ПериодыРаботыРаботников" Метаданные="РегистрСведений.ПериодыРаботыРаботников" Назначение="Основная" КоличествоСтрок="616" Резерв="176" Данные="64" Индексы="112" НеИспользуется="0"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="1E240016-8A76-4214-AA8F-F3B6A89F4E04" ИмяТаблицыХранения="_Reference23093" ИмяТаблицы="Справочник.ВидыОтправляемыхДокументов" Метаданные="Справочник.ВидыОтправляемыхДокументов" Назначение="Основная" КоличествоСтрок="100" Резерв="272" Данные="64" Индексы="176" НеИспользуется="32"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="7D0792C3-1038-4CB9-A661-0C0600581589" ИмяТаблицыХранения="_Reference7" ИмяТаблицы="Справочник.БанковскиеСчета" Метаданные="Справочник.БанковскиеСчета" Назначение="Основная" КоличествоСтрок="79" Резерв="176" Данные="56" Индексы="80" НеИспользуется="40"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="4C67DE78-5B34-424E-8A7E-62FA020A60EE" ИмяТаблицыХранения="_Reference19650" ИмяТаблицы="Справочник.СотрудникиОрганизаций" Метаданные="Справочник.СотрудникиОрганизаций" Назначение="Основная" КоличествоСтрок="625" Резерв="480" Данные="56" Индексы="416" НеИспользуется="8"/>
<row Владелец="3D07396F-6757-4265-8E7E-DD5E245F696F" Гуид="C4CA877C-903B-42CF-B63F-522611F8FEDF" ИмяТаблицыХранения="_Document405_VT9631" ИмяТаблицы="Документ.ПоступлениеТоваровУслуг.Товары" Метаданные="Документ.ПоступлениеТоваровУслуг.ТабличнаяЧасть.Товары" Назначение="ТабличнаяЧасть" КоличествоСтрок="963" Резерв="208" Данные="56" Индексы="144" НеИспользуется="8"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="0304CB2D-252F-49F3-97B2-5015A17586BC" ИмяТаблицыХранения="_InfoRg20705" ИмяТаблицы="РегистрСведений.ПериодыРаботыРаботниковОрганизацийПоОсновномуМестуРаботы" Метаданные="РегистрСведений.ПериодыРаботыРаботниковОрганизацийПоОсновномуМестуРаботы" Назначение="Основная" КоличествоСтрок="560" Резерв="176" Данные="56" Индексы="112" НеИспользуется="8"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="DE315258-E5BD-4078-880D-C4831D781452" ИмяТаблицыХранения="_InfoRg13365" ИмяТаблицы="РегистрСведений.ДопустимыеСочетанияМеждуГруппамиСтажа" Метаданные="РегистрСведений.ДопустимыеСочетанияМеждуГруппамиСтажа" Назначение="Основная" КоличествоСтрок="423" Резерв="136" Данные="56" Индексы="72" НеИспользуется="8"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="8854F6BC-201C-4B82-B738-3F3D6C66B9DC" ИмяТаблицыХранения="_AccumRg16065" ИмяТаблицы="РегистрНакопления.Закупки" Метаданные="РегистрНакопления.Закупки" Назначение="Основная" КоличествоСтрок="1107" Резерв="192" Данные="48" Индексы="144" НеИспользуется="0"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="089C8752-6D97-44EB-A567-207217C5DEC5" ИмяТаблицыХранения="_Reference145" ИмяТаблицы="Справочник.СерииНоменклатуры" Метаданные="Справочник.СерииНоменклатуры" Назначение="Основная" КоличествоСтрок="108" Резерв="176" Данные="48" Индексы="80" НеИспользуется="48"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="BBD1A246-2C96-446A-A64D-164F62E7765E" ИмяТаблицыХранения="_Reference45" ИмяТаблицы="Справочник.ДоговорыКонтрагентов" Метаданные="Справочник.ДоговорыКонтрагентов" Назначение="Основная" КоличествоСтрок="141" Резерв="304" Данные="48" Индексы="208" НеИспользуется="48"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="00A5EB7F-863C-434F-A52F-C43C575E72BF" ИмяТаблицыХранения="_Document215" ИмяТаблицы="Документ.БюджетнаяОперация" Метаданные="Документ.БюджетнаяОперация" Назначение="Основная" КоличествоСтрок="128" Резерв="176" Данные="48" Индексы="80" НеИспользуется="48"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="03E2DE4A-AFE8-40CA-B09B-B5DB6BAE3033" ИмяТаблицыХранения="_Document257" ИмяТаблицы="Документ.ЗаказПокупателя" Метаданные="Документ.ЗаказПокупателя" Назначение="Основная" КоличествоСтрок="43" Резерв="272" Данные="40" Индексы="184" НеИспользуется="48"/>
<row Владелец="83E3283D-EE3B-4C30-AB60-54DEDE635D32" Гуид="8D2885BA-2422-4F13-90C6-F24F89E07A58" ИмяТаблицыХранения="_Reference62_VT1186" ИмяТаблицы="Справочник.ИсточникиДанныхДляРасчетовБюджетирования.ИзмеренияИсточника" Метаданные="Справочник.ИсточникиДанныхДляРасчетовБюджетирования.ТабличнаяЧасть.ИзмеренияИсточника" Назначение="ТабличнаяЧасть" КоличествоСтрок="106" Резерв="96" Данные="40" Индексы="8" НеИспользуется="48"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="C3EB0261-E9FB-4090-A4CF-B0B6551779DB" ИмяТаблицыХранения="_Reference70" ИмяТаблицы="Справочник.КлассификаторИспользованияРабочегоВремени" Метаданные="Справочник.КлассификаторИспользованияРабочегоВремени" Назначение="Основная" КоличествоСтрок="37" Резерв="112" Данные="40" Индексы="24" НеИспользуется="48"/>
<row Владелец="DF519FA3-2459-4A88-BE0B-F8AFB213DB3E" Гуид="EB2D0988-22BC-427F-8D4A-038D43AB0064" ИмяТаблицыХранения="_Reference153_VT1782" ИмяТаблицы="Справочник.СпецификацииНоменклатуры.ИсходныеКомплектующие" Метаданные="Справочник.СпецификацииНоменклатуры.ТабличнаяЧасть.ИсходныеКомплектующие" Назначение="ТабличнаяЧасть" КоличествоСтрок="83" Резерв="128" Данные="40" Индексы="40" НеИспользуется="48"/>
<row Владелец="00000000-0000-0000-0000-000000000000" Гуид="89E59717-4D24-4B9A-8055-AE33E6AFB789" ИмяТаблицыХранения="_Reference163" ИмяТаблицы="Справочник.СтатьиОборотовПоБюджетам" Метаданные="Справочник.СтатьиОборотовПоБюджетам" Назначение="Основная" КоличествоСтрок="64" Резерв="160" Данные="40" Индексы="72" НеИспользуется="48"/>
